,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
75626,56167.0,-0.649309731304405,0.691884849506295,2.0529559239965,0.506715681092234,-0.369883403017055,-0.169875623218405,0.605155318989736,0.125641795064772,-0.538235820934992,-0.422793830917945,1.00623766451925,0.393825557440099,-0.97593794594752,0.247062630584512,-0.608586180531011,-0.48331813400134,0.203698991319703,0.0889473685462569,1.31978285778193,0.10717721384489,-0.0945118370924325,-0.264825650702722,-0.150692386106143,0.547271587098247,0.212446251418155,0.374008230287774,0.0133250961158846,0.0600533419125457,45.97,0
37433,38953.0,-0.461133722642875,0.890607563277581,1.82495799537661,0.343581790311348,0.179252406564835,-0.0242385026354305,0.493260732260506,0.133859707520709,-0.711237462877353,-0.452620928832741,0.420790370670717,0.294300151744265,0.209392295701893,0.270970697475552,1.6697349601465,-0.763651092290621,0.529841216806812,-1.29291399729158,-0.123009087252011,-0.0015066163606816,-0.0798443212338196,-0.184374584448168,0.0655282441973808,0.0962706321090221,-0.571560224526959,0.190048235385812,0.118181409257833,0.119632376520215,1.98,0
20625,31164.0,1.53428638778182,-0.938978149068867,-0.739793887550684,-1.90712832463335,-0.0602184481388529,0.496394777112166,-0.611913387505926,-0.0308160560639061,-2.43802321265536,1.55102523854729,0.109511326455075,-0.25421939198333,1.28915330418,-0.0564806142338117,-0.0972951436956047,-0.278186722315453,0.0135377198491449,-0.032877695424018,0.602659282253531,-0.210216292009638,-0.517225752025966,-1.16565718040231,-0.0736311636285835,-1.73918813130718,0.482271375390252,-0.335405599266812,0.0132882879535449,-0.0096568197570167,39.17,0
247576,153622.0,2.08517487552541,0.39305057772255,-4.50820053235418,-0.311770683288625,3.51011694221752,2.45329922016311,0.220468581007954,0.543376800596399,-0.10043390489717,-1.01862219976658,0.807038106684271,-0.330547627789277,-0.531418651671348,-2.18144882463674,0.388724083120478,0.23207137768386,2.12502188299054,0.405548673555629,-0.440929511947803,-0.0869893297425326,-0.0672166613423604,-0.0726415994946915,-0.0365842826760227,0.529692767553245,0.41468514197751,0.73586965178554,-0.0582327676516994,-0.0266576195050194,0.76,0
66838,52242.0,1.23513543646999,0.217697440661528,0.638060121741744,0.703756931890841,-0.688291216391833,-1.19252221595528,0.0340620147226232,-0.196613558408479,0.103001244783134,-0.0509979637189748,-0.0140289114552428,0.194565773594833,-0.273526559496332,0.364897252452303,1.06636664616497,0.232489902004777,-0.273746045491218,-0.583620701846748,-0.238848063354967,-0.136087152862523,-0.241512054852747,-0.72820688713282,0.182480193648595,0.691910167842564,0.155510649049054,0.0760102067795056,-0.0322723768038566,0.0213493042964204,2.69,0
164199,116533.0,1.87170863641027,-0.136444494328146,-0.274826059591588,1.59964653459629,-0.326945119789534,-0.250157276526609,-0.119834365976806,-0.0933496050012015,0.974505003315884,-0.0691494283808303,-1.03133625039653,1.4548642671119,1.10585808403444,-0.517137027572452,-1.31041514951221,-0.543546976432422,-0.0657858647593686,-1.12998580799275,0.12196278082791,-0.159337200231746,-0.486309539832633,-1.09168349206359,0.404419584910938,-0.060566007609867,-0.299893888677059,-1.10954430640493,0.0612319609204353,-0.0229868712279352,35.89,0
7333,9848.0,1.02897751374522,-0.508445593096549,1.1375177193796,1.67034220595319,-0.609179434442586,1.54660631000906,-1.10848939523606,0.623989024569753,2.9267232356567,-0.553741605912603,0.231189425766375,-2.66991082618141,-1.37295927903375,1.29055255512101,-2.63286011160139,-0.467977971663982,1.03779340387704,0.301484982641932,0.466318514509312,-0.33061560206735,-0.44865282092783,-0.781121542065741,-0.0706559346109943,-0.95903694710675,0.402835684354955,-0.390803544942375,0.047926879384475,0.0049534272545238,39.99,0
213545,139298.0,-1.2480603306898,-0.51690675574268,0.762833077187785,-2.17598607469213,-0.151270423433289,-0.5599148059594,-0.503934903221819,0.581053065999793,-1.13243915519815,-0.150815106289147,0.46343556640084,0.565155737698773,1.07339063930449,-0.241129086867665,-1.2994231946014,1.74916398522943,-0.371095943946527,-0.950878341597327,0.22433880916906,0.393476096323665,0.18948015008663,0.124571518680028,0.157008342932831,-0.406483665103701,-0.598541093797171,-0.631752393464897,0.286996339708133,0.0578706120780577,60.0,0
276075,166886.0,2.00836647189356,-0.132249389787938,-3.23675262181412,-0.581245005397227,2.69734063583686,2.99787532560113,-0.352596309054663,0.71980156458198,0.433800252466702,-0.505331551987915,0.441840854618578,0.0415759456397308,-0.197719362855884,-0.624936380416843,1.33400369949492,0.167853647018046,0.392111633312141,0.431502438068004,-0.577884112577009,-0.090011513497869,0.198278207786265,0.587362950915415,0.0017358030537925,0.628882071554826,0.282835752452438,-0.0823754410958669,0.0144649919101322,-0.0323603866970612,21.5,0
155751,106303.0,1.87392848812514,-0.432010923309856,-0.511811533073383,0.132337790854221,0.212997322605148,1.30834836666392,-0.961770306195567,0.485893664536011,2.55290898519171,-0.526993846621714,1.80305272496352,-1.86805528964883,0.592283065749365,1.97036001223392,0.559040059203207,-0.247219278626997,0.484502111386601,-0.220858453635187,-0.882351769965772,-0.422963336536689,-0.190686851137843,-0.143504841997376,0.371801616811254,-1.7820835431996,-0.588193961775554,-0.846958391725885,0.070476116238317,-0.0629359491924269,1.55,0
76099,56394.0,-1.18733205359827,1.40579057765856,1.26796298635711,0.755149754991531,-0.186720626101675,0.108704258131169,0.229277974883118,0.379762684113812,0.051816958136099,0.457702066592655,0.477198229080912,0.562160798546876,-0.566693180900986,0.107717695520727,-0.62840487140933,-0.364614855806841,-0.111326120523511,0.352589839253919,1.24461078924171,0.169291542986239,-0.182569947957735,-0.263333576868077,-0.0984222823858606,-0.0262289198235569,-0.0969326215896741,-0.513912358324792,-0.0530357309542616,-0.0300580091166855,3.58,0
110608,71898.0,-19.8278460621482,-15.7111309496637,-7.38759502056743,7.60493601183176,-9.14165161137889,7.39912597536507,9.74320919725427,-3.52507912517907,4.86284910061297,4.74802480545481,0.530565019099604,-0.45139516027879,1.15204996868412,-3.497825337914,1.64662477830985,2.63209068689711,-1.2698636509736,-0.394876821846458,2.59245028808535,-10.2374240905697,-4.5931013574501,-0.110242802159994,-8.57295852515471,-0.545887892386665,-0.258921989745445,0.221568048129091,-3.08576257574444,6.40304892330161,1729.79,0
271026,164382.0,2.12415489071207,-0.108331675877536,-2.08529343923543,0.194800740763133,0.729830549363194,-0.511078994384404,0.383826008039328,-0.259981860316075,0.526185092603511,0.113051578241286,-1.61078352805943,-0.302180611221841,-0.724841454845189,0.510307472644697,-0.22159819668241,-0.358847669587087,-0.252674770775209,-0.577929622942522,0.40697617395466,-0.22283578892594,-0.0852618891438201,-0.112438773851501,0.0345475738955836,0.0652183441992646,0.248701555203202,0.575058351677402,-0.105787175667441,-0.077632007377641,12.95,0
165424,117424.0,2.12013096081644,0.0090608091736489,-2.24499624822296,0.0938544611738466,0.877164247000867,-0.607020665391179,0.520745099959145,-0.269798101035266,-0.0262908054125254,0.344510780474724,0.388284718449855,0.571100872803882,-0.467431852024015,0.809643359194582,-0.927027043763679,-0.282334232805716,-0.504918886118314,-0.062519221212589,0.598835560772432,-0.214399687186653,0.110672243930995,0.444455296868983,-0.0574941930065377,0.35405008780782,0.414981145560306,0.688684656309669,-0.124384162620329,-0.0936220497215579,0.76,0
218094,141167.0,2.36745150949129,-1.17110991833366,-1.57230876238383,-1.73192036965311,-0.68443935795693,-0.790624355309034,-0.761469074168091,-0.350193175687665,-1.61627088817265,1.6742302301429,-1.10185758214143,-0.919600778925461,0.831755645220772,-0.209505118969312,0.211082740760027,-0.519143950611165,0.253513289519793,0.144144374921134,-0.211889162863519,-0.381221867099196,0.0481530246547941,0.607710740751809,0.0626776361247226,0.497430241366664,0.162343824480024,0.0522167377395031,-0.0168062172226509,-0.0561885815278329,15.0,0
246642,153261.0,2.0532201470561,-0.0852658756774258,-1.23515400535807,0.184860728056843,0.180897180879554,-0.607363822796772,0.0980373672744172,-0.17957895885839,0.255390083360897,0.231397682809567,0.598319718116009,1.17769188476479,0.452945473382371,0.365796748628353,-0.668449830676777,0.211746696970689,-0.734172731724105,-0.266822476748203,0.612431756940589,-0.17291319931483,-0.264382294642489,-0.64232997583979,0.264248145893095,-0.481988255040132,-0.251759915637176,0.206686989632558,-0.0726234030511524,-0.0741051217057704,1.79,0
63359,50681.0,1.0228389321018,-0.765813684206681,0.814834217200051,-0.27706821595637,-1.05868460308871,-0.0664520816684646,-0.658216389507014,0.0006648300079441,0.786134938854795,-0.329248360101548,-0.900766699994662,0.371599395311869,1.41055511520999,-0.488683215395767,1.65971536067711,1.12610454369969,-0.922139247890322,0.37130822701949,-0.0306765401079044,0.358566292791058,0.22514218411747,0.421790914093198,-0.228038039771953,-0.318134699934429,0.0797812669288679,1.52724309232548,-0.0782424458822031,0.0349363599771719,149.7,0
21272,31567.0,1.19252144699896,0.198539652909103,0.147221235555479,0.456950175228101,-0.0253638009348054,-0.105564946502651,-0.145185430495124,0.140083733888506,-0.109293534721647,-0.138313927745689,1.44822490161274,0.55221920786663,-0.475585451340992,0.0480251462582533,0.741296872821133,0.509068659037833,-0.0597068674810676,-0.0651675687113635,-0.139044002792291,-0.132328486600204,-0.237295489268571,-0.717291982376328,0.113491310519534,-0.366291556869094,0.134794895692041,0.129202543977172,-0.0151544708342833,0.0125289941978451,1.98,0
13153,23095.0,1.19290301363826,0.218102129429697,0.323813211396187,0.232707518632583,-0.293938285030993,-1.04979334413894,0.196214661144588,-0.298671347040023,0.870003616558673,-0.364205022587146,2.75998102515775,-1.23203871640586,2.01234174539456,1.98239660762654,-0.64991701760159,0.205941341801045,0.32857173561613,-0.360011695589397,0.276910199079934,-0.0274787422829334,-0.50710282786026,-1.34396428929172,0.203130685834612,0.496517386454296,0.0251245601153651,0.54941474347994,-0.133434425175306,-0.0050369812764947,34.98,0
144370,86070.0,-1.30546406611866,1.04919673424143,2.60120330115452,0.831555800637545,-0.901829317592418,-0.387816916906788,-0.12587062225547,0.472936070109618,-0.18400987722767,-0.919435691366902,-0.387355648395106,1.09712856114925,1.14042108028551,-0.381446265242755,-0.163175261965507,-0.157322097827797,0.103835020050231,-0.169861636174017,-0.169742704746587,-0.0753305826813294,0.104743603625087,0.294725369613833,-0.19642875370275,0.948288186631418,0.307368623008548,-0.424732416484267,-0.141654797291195,0.0277475680919337,12.99,0
166602,118193.0,-0.590359778493691,-0.518857113996562,1.5044891447659,-3.37473790514072,-0.0390561331776034,0.451812495781541,-0.146619840344374,0.0614455819817228,-2.03571384990054,0.953822748023808,-0.0208889220791375,-0.995368347695594,0.0182794999235757,-0.724989493885921,-1.15687616208734,-0.0008830841574035,-0.311052870338097,0.757443729466724,-0.317404600754603,-0.0654919045321988,-0.228142507433755,-0.105532576167839,-0.413991676420954,-0.005269540459413,0.690006447472115,-0.155132889096738,0.0999847637119383,-0.119779948024678,22.0,0
100172,67441.0,-2.53368781687802,-0.647675806630888,1.82711798387859,3.0898579410776,0.932611555427511,-0.163630708745358,0.378872064819688,-0.382178183692425,-0.258786179017183,1.27725061320618,-0.257121099255629,-0.102414333430173,-0.125067060030202,-0.585016746236205,0.17676932191321,-0.544269537138692,0.289267200744102,-1.05472005198824,0.314718941583504,-1.2864285638985,-0.550865088490536,-0.0049341655508805,0.885163332122767,0.417624323639408,-0.389277240156618,-0.110360652037606,-0.185992002714366,-0.0571938965533864,43.13,0
215840,140239.0,-1.54639290840283,1.30842533207298,-0.500472912191232,-2.817806098304,0.591526567586885,-0.630087930313472,0.60949976698157,0.631075113153063,0.0793710019991488,-0.854437981323018,-0.376108511391184,0.28629408262808,-0.714158502161572,0.773631300678584,-1.00720117790562,0.877247319942268,-1.10432089813806,0.0175832861881621,-0.21430999602436,-0.174897011004287,-0.29374077312207,-0.878374708607648,-0.106241945165186,-1.17631376327085,0.0617620047270953,0.398493353443718,-0.207676853569106,-0.158700957182348,4.0,0
190193,128733.0,-1.071760989644,1.96210917720423,-0.916407337306681,1.00397146767154,-0.070604956455168,-0.709672419914858,1.13755909679385,0.465271591528117,-0.953139744373285,-0.229277413975473,-1.21163267580457,0.622986886526641,0.666118928459436,0.885994699554928,-0.45699423068066,-0.993845620852229,0.463336718780466,-0.394463963792301,0.699904323717769,0.0147410321751234,0.167428534736459,0.691306276861168,-0.126254770759277,0.0232490672662595,0.16492192712525,-0.366331624553086,0.34063628394372,0.157138941770906,97.65,0
180237,124446.0,-0.0505794423640381,1.07599198294755,-2.41089348241251,1.02363880336435,0.842647736821684,-0.792190341519175,2.08625647294783,-0.161566422026337,-1.11408961444314,0.0270630037855935,-1.28522516785097,0.250076275563976,0.625675530756312,1.07383142482422,-0.466998347425309,-1.13196580405523,0.0207803921790591,-0.0663991502673055,0.506658528774219,0.328016968453308,0.659454227693515,1.81987314743558,0.41715560586176,0.716141431796952,-0.947961878176535,-0.397282657798755,0.414832183934004,0.365729167190574,198.0,0
162639,115263.0,-0.599884134566766,1.49418388259223,-0.468230266925803,1.01623323016854,0.146515400941226,-0.655344291587052,1.3339915857996,0.0831418253876101,-0.667511117513355,-0.157642604749027,-1.28868736836483,-0.18538301223044,-0.619082704971572,0.827962492288327,-0.265561497249607,-1.00136491556949,0.34482293517752,-0.279081664204131,0.739880504330159,-0.0998276826201464,0.131728440206688,0.535420861903388,-0.12466962086252,-0.0147140652992351,-0.0951084761668141,-0.441019788300706,0.224672819860735,0.166485905981632,89.9,0
36313,38483.0,1.12670392265813,-0.151893147638275,0.614042954446509,0.887394322506977,-0.756774291963235,-0.653743867401613,-0.0928095926765514,-0.0724562992090025,0.627174072046637,-0.21218421080232,-0.762195699813199,0.137187044443791,-0.691832670386809,0.0290904510973772,-0.0593516127172457,-0.148799892882628,0.0384209226960391,-0.633415970757655,0.209002670283168,-0.0612762224165701,-0.276422749647576,-0.772629366490484,0.0414903952919242,0.386239388091731,0.295769641784485,0.17788103708941,-0.028940029021909,0.0242122623631734,55.95,0
238204,149571.0,2.03436686433144,-0.0239349294761304,-1.87082928068891,0.371935167400493,0.553625049986875,-0.904380372038976,0.585806481394147,-0.408649302568965,0.488927034261882,-0.102745886056893,-0.918008973024993,0.698537254571106,0.469605080684167,0.346008121921117,-0.325792588119068,-0.772894978021802,-0.187077515944953,-0.633605348392709,0.275816791841033,-0.132020894440865,0.0093905155404793,0.193923476060254,0.0180579319885326,0.707079421877275,0.405935741858684,-0.255026810030801,-0.0432219880668014,-0.0537660021924717,36.88,0
40615,40318.0,-4.18481254977853,2.35408737740267,0.267932091418778,0.537558766309662,-2.77421941704837,0.507571613567551,-2.41748196464585,2.97174710667274,0.835684104829047,-0.970426061311462,-2.05194695950442,1.46621742869737,-0.0119619361487935,0.450974998589486,-1.6554501772922,-0.341742593026517,1.76054617303793,-0.720034255902247,0.278887627094232,-0.401788905165211,-0.0227866433540515,-0.100814602642419,-0.0151002706834932,0.133982395037506,0.531008585587179,0.46049106238215,-0.419497862981938,-0.114773475460288,31.07,0
31084,36202.0,-1.1152171442394,0.764996964300327,1.39078893962119,1.36031465737172,-0.761148203271317,-0.12193756825705,-0.19184033685287,0.435686481768756,0.500173352560256,-0.353899935759988,-1.38977509033922,0.0690966876785223,-0.811664913242818,-0.151190889183371,-0.682941474733644,-0.757746730735658,0.597003168354711,-0.0934941504905883,0.963452184274876,-0.365057022256924,0.009898875565626,0.207081908400935,-0.0337299112536835,0.390180431762853,0.0756487202932662,-0.283707207503132,-0.355026023056679,-0.0444008964530773,23.59,0
164272,116594.0,-0.263147318108128,0.503144349411752,0.222400700720884,0.0640727995094964,0.218174456141609,-0.679257782328099,1.45735205493131,-0.35345928250074,-0.486998546942985,-0.590411261108165,-0.739054739183944,0.150633934497754,0.718095215219224,0.349438862718866,0.965793716691324,-0.685696829226106,-0.209967403058106,0.197946659336776,0.670278383955093,0.339218314830483,0.4713544636204,1.27476571354993,0.0238602229252142,-0.0300362038601476,-0.170544360942247,-0.0048386816491526,0.150692053498272,0.198694782593145,146.25,0
215470,140085.0,2.10271260126294,-0.0444477946319042,-1.34995876122926,0.240165657911831,0.270341427792201,-0.717249971802898,0.18716123881146,-0.290953323489273,0.517091696483665,0.0519994759203928,-1.23689190234468,0.476473911333976,0.650725213028237,0.146007203610698,0.0872529704102828,0.0184243317170896,-0.512888826874633,-0.787570768634533,0.334831291731729,-0.177637688388116,-0.323914275547226,-0.766140987057173,0.254631942454704,-0.701443780557702,-0.204265946318621,0.242880480235608,-0.0654526317924542,-0.0665578251864979,1.98,0
276422,167080.0,-0.525476450680726,0.527547764234632,1.20368708276743,-0.902056765669564,0.280050201772885,0.156882008550148,0.394298924554125,-0.0808050671837681,1.01963708332995,-0.14273916472797,-2.23405937038523,-1.16558726184848,-1.11149590087991,-0.465233896721515,0.207702364549421,0.51998201729113,-0.975070192488417,0.606052448623543,0.041891592783775,0.0170445943428177,0.0929693561079272,0.556073654006951,-0.367733758367956,-0.982009365014503,-0.28396668531838,0.564730534806583,-0.078862434895841,-0.0015697160634404,11.5,0
85856,60970.0,-3.48798811024944,0.643192283389417,0.240108083089786,-1.15636043904404,-0.0315801145515838,-0.604446666411406,-1.3324639027948,-2.344485068498,0.558591088323062,0.474312157085273,0.845044391644989,0.723187325729609,-0.60644777903623,0.443600002517981,0.0757414272320609,1.11636977226246,-0.830356186099657,0.227804882714059,-0.378164792560655,0.531532393194122,-1.62609936821596,0.0516143868018842,-0.740100501445637,0.086062003495215,-0.511701366617348,0.693789664312634,0.662618305030607,-0.210529127578503,38.42,0
245313,152693.0,-3.59588249697877,2.75631829065414,-1.54152595273089,-2.45769732881028,1.81741079371129,4.24621975795032,-0.727111615694386,-1.10270500608343,2.95395144902792,3.36536551825061,0.122369512780871,0.191041950735232,-0.211137346444705,-1.09592899089165,1.08349288477791,-0.519477099220674,-0.681468232883725,-0.385981166874359,0.0466583231755544,0.513351091116857,1.39984952500452,-0.790113987450544,0.520076270843599,0.610293985103676,-1.01618161089363,-0.533809971603694,-1.36690609085461,-0.0338584985497204,7.32,0
81776,59082.0,-0.438646350819721,0.973868619566799,1.43995580714328,-0.223004317104436,0.13168659203503,-0.37659871883915,0.607196339708063,0.103091589485759,-0.627051551100409,-0.145092648580204,0.993813975792903,0.503551640729121,-0.0404473593048045,0.328294021160463,0.177182574355269,0.49496840636545,-0.762649815574769,0.258829306356095,0.428091636570601,0.124719983707514,-0.196317736176301,-0.547498761492492,-0.0653945675840278,-0.0233171455091738,-0.17963292990343,0.0744356289225783,0.259331188133716,0.107626512807049,6.99,0
161309,114082.0,1.89704291000603,0.639411635019332,-0.781855290326851,3.74634455887111,0.47700537559523,-0.491221867409565,0.444102079941112,-0.299252107518156,-1.28320294942592,1.50797341712166,-0.9279856187853,0.147283963726599,1.01851089971583,0.228553659885114,-0.421963085469692,0.86078508551705,-0.972237852835841,-0.34146244239096,-1.76112554112024,-0.173796593724967,0.256707041573522,0.738340094541461,0.0273889348861745,0.0635109537651162,0.147717948876817,0.123533364092048,-0.044882843738442,-0.0450415935615521,31.86,0
188346,127929.0,2.09052228038348,-1.7549540967058,-1.20863004670676,-1.70860940250716,-1.01746868837996,0.0829692558205117,-1.14869764394136,0.0134651127646452,-1.36251255290447,1.68514126123239,0.261715184053635,-0.424938179640639,0.0988183104365689,-0.194499105127469,-0.70971824920398,-0.235420830098585,0.140429551403597,0.518786826846311,0.229889325963829,-0.215606082633318,-0.116598937206199,-0.114972338699478,0.153384997416738,0.191469325167345,-0.252649284084114,-0.231132391021308,-0.0114748472623597,-0.0400035672337806,114.0,0
262306,160408.0,-0.630225836173199,-6.46707432126487,-3.54176282883741,-1.30851079598865,-0.573742237977936,4.27266578749384,0.0760612713722675,0.564263869437356,-1.2356405055488,0.774717206275877,-0.292075473319834,-0.438926959246775,0.553427686790718,-0.149462455002311,-0.0194692077125846,-0.468303604197228,0.592428923520832,-0.342090075728686,-0.450464605183925,2.66348105734955,0.328887018841651,-2.01041180473788,-0.768542151943703,0.700802410781082,-1.09967905239469,-0.709630718783669,-0.227379202914914,0.215219277413966,1503.75,0
11816,20284.0,1.25118040195641,0.364286985047819,0.512282422633731,0.845821901442262,-0.293223515659518,-0.936859387584886,0.0627329931808277,-0.372610856051196,1.20064629510197,-0.437559140078729,0.792006853424144,-1.74837296083886,2.83373840041653,1.4934490918142,0.135589808059099,0.111612920356237,0.28196009200878,-0.0990161471159081,-0.46261256171783,-0.0564397566527343,-0.0895899724416788,0.0664858123020591,-0.0878244304363445,0.39391049527635,0.532060116767125,0.38614441269406,-0.0569769079182148,0.0086188179852502,13.95,0
102062,68039.0,0.824011296112745,-0.799075149542429,0.97243329469354,0.609888653184429,-0.897887375394132,0.870282129444591,-0.810070638750848,0.504373680714326,0.742965316575774,-0.131286187648982,1.30706285726906,0.507285684050175,-1.25979187193146,0.222144384914473,0.612528741886124,0.0150882519869873,0.0684790773804044,-0.218134912103323,-0.693979436368766,0.0348461258056651,0.262299008103167,0.602593563917801,-0.100556024692857,-0.240728441598279,0.061703476147026,0.605067290714981,0.0023793146996787,0.0259888814273779,134.0,0
